GENEID	TOPOID	FOUND	STUDIED
ENSG00000174469	5	1	22
ENSG00000174469	31	9	9
ENSG00000174469	135	1	23
ENSG00000185038	5	1	1
ENSG00000175826	5	1	22
ENSG00000148384	123	1	6
ENSG00000163645	31	1	1
ENSG00000163645	123	1	1
ENSG00000177485	31	1	1
ENSG00000177485	123	1	6
ENSG00000177485	135	1	24
ENSG00000049618	78	1	48
ENSG00000107447	31	1	1
ENSG00000180644	5	1	446
ENSG00000180644	14	1	9
ENSG00000180644	31	1	1
ENSG00000102312	5	1	24
ENSG00000102312	31	2	2
ENSG00000114770	5	1	22
ENSG00000114770	9	1	4
ENSG00000114770	31	2	2
ENSG00000165312	5	1	1
ENSG00000150753	31	2	2
ENSG00000134690	5	1	22
ENSG00000082996	31	1	1
ENSG00000047617	5	1	22
ENSG00000047617	9	2	12
ENSG00000047617	31	4	4
ENSG00000125355	65	1	11
ENSG00000125355	78	1	20
ENSG00000071127	31	2	2
ENSG00000071127	135	1	22
ENSG00000137265	31	1	1
ENSG00000223501	31	4	4
ENSG00000105701	31	1	1
ENSG00000087299	31	2	2
ENSG00000144036	5	2	22
ENSG00000183317	78	3	93
ENSG00000183317	127	1	20
ENSG00000050748	5	2	455
ENSG00000050748	9	1	32
ENSG00000050748	32	1	3
ENSG00000133302	31	2	2
ENSG00000177947	31	1	1
ENSG00000125375	31	1	1
ENSG00000213949	31	1	1
ENSG00000213949	65	1	11
ENSG00000120549	31	5	5
ENSG00000204991	5	1	22
ENSG00000117419	9	1	5
ENSG00000117419	31	2	2
ENSG00000102935	31	1	1
ENSG00000102935	65	2	22
ENSG00000102935	75	2	202
ENSG00000102935	135	1	25
ENSG00000102575	5	1	22
ENSG00000167123	135	1	23
ENSG00000147155	31	1	1
ENSG00000123485	31	1	1
ENSG00000176732	31	1	1
ENSG00000135253	5	1	22
ENSG00000163378	31	1	1
ENSG00000198625	5	1	447
ENSG00000198625	31	1	1
ENSG00000198625	32	1	3
ENSG00000181788	31	1	1
ENSG00000181788	65	1	11
ENSG00000166415	65	1	1
ENSG00000142082	115	1	2
ENSG00000171987	31	2	2
ENSG00000085721	31	1	1
ENSG00000072858	31	3	3
ENSG00000072858	123	1	1
ENSG00000072858	135	1	23
ENSG00000116096	31	2	2
ENSG00000134072	31	1	28
ENSG00000134072	123	1	6
ENSG00000112685	31	2	2
ENSG00000112685	78	2	20
ENSG00000112685	135	1	24
ENSG00000198185	31	1	1
ENSG00000198185	135	1	23
ENSG00000086712	65	1	11
ENSG00000155393	31	1	1
ENSG00000226288	135	1	23
ENSG00000144711	31	1	1
ENSG00000130382	123	1	6
ENSG00000188124	5	1	22
ENSG00000188124	31	1	1
ENSG00000185627	31	1	1
ENSG00000110799	5	1	22
ENSG00000110799	31	3	3
ENSG00000110799	78	1	48
ENSG00000110799	135	2	24
ENSG00000134532	31	5	5
ENSG00000134532	65	1	11
ENSG00000144191	31	5	5
ENSG00000082512	31	1	1
ENSG00000164877	5	1	22
ENSG00000205937	31	1	1
ENSG00000139055	78	1	48
ENSG00000071909	5	1	31
ENSG00000071909	31	5	31
ENSG00000071909	65	8	225
ENSG00000071909	123	2	7
ENSG00000167633	31	2	2
ENSG00000167633	75	1	1
ENSG00000204314	78	1	48
ENSG00000075426	31	2	2
ENSG00000170803	5	1	22
ENSG00000186462	65	1	11
ENSG00000055130	65	1	11
ENSG00000095587	31	1	1
ENSG00000095587	135	1	23
ENSG00000068354	31	1	1
ENSG00000101892	31	1	1
ENSG00000101892	123	1	6
ENSG00000198399	5	1	23
ENSG00000198399	31	1	1
ENSG00000198399	75	2	412
ENSG00000177106	135	1	23
ENSG00000107186	5	1	23
ENSG00000107186	31	5	5
ENSG00000109182	31	1	1
ENSG00000040933	75	1	101
ENSG00000005893	31	1	1
ENSG00000124370	31	1	1
ENSG00000106348	5	1	24
ENSG00000106348	65	1	12
ENSG00000084764	31	1	1
ENSG00000144040	31	1	1
ENSG00000137766	31	5	5
ENSG00000137766	135	2	22
ENSG00000167657	5	3	455
ENSG00000167657	9	1	123
ENSG00000167657	31	1	26
ENSG00000167657	65	2	38
ENSG00000232268	5	1	1
ENSG00000232268	31	1	1
ENSG00000184933	31	3	3
ENSG00000184933	135	1	23
ENSG00000187147	31	2	2
ENSG00000125656	31	1	1
ENSG00000102054	31	1	1
ENSG00000102054	32	2	6
ENSG00000124383	31	1	1
ENSG00000166363	31	1	1
ENSG00000155629	31	1	1
ENSG00000167333	31	1	1
ENSG00000102317	31	1	1
ENSG00000143751	65	1	11
ENSG00000121903	5	1	22
ENSG00000121903	31	2	2
ENSG00000121903	135	1	23
ENSG00000106603	31	1	1
ENSG00000197063	75	1	101
ENSG00000162129	135	1	23
ENSG00000075292	31	1	1
ENSG00000075292	135	2	24
ENSG00000178084	5	1	22
ENSG00000178084	9	1	14
ENSG00000178084	31	1	1
ENSG00000198000	31	1	1
ENSG00000173230	31	6	6
ENSG00000173230	78	2	48
ENSG00000186038	5	1	22
ENSG00000186038	31	1	1
ENSG00000164171	65	1	11
ENSG00000127804	31	2	2
ENSG00000127804	65	1	11
ENSG00000127804	115	1	2
ENSG00000152592	135	1	24
ENSG00000100490	31	1	28
ENSG00000139053	31	1	1
ENSG00000183655	31	2	2
ENSG00000197933	31	2	2
ENSG00000144893	9	1	4
ENSG00000144893	31	4	4
ENSG00000136811	31	1	1
ENSG00000099330	5	1	22
ENSG00000197429	31	1	1
ENSG00000138316	31	5	5
ENSG00000166780	31	1	1
ENSG00000170790	78	1	32
ENSG00000152208	9	1	4
ENSG00000152208	31	3	3
ENSG00000163803	9	1	4
ENSG00000163803	14	1	7
ENSG00000163803	31	4	4
ENSG00000163803	78	1	32
ENSG00000131459	31	1	1
ENSG00000197044	31	1	1
ENSG00000010282	31	3	3
ENSG00000198042	31	1	1
ENSG00000205810	31	2	2
ENSG00000106462	9	1	7
ENSG00000106462	51	168	2230
ENSG00000106462	123	2	53
ENSG00000106462	147	1	24
ENSG00000170782	31	1	1
ENSG00000012983	9	1	32
ENSG00000181004	31	2	2
ENSG00000185177	31	3	3
ENSG00000102181	9	2	5
ENSG00000102181	31	1	1
ENSG00000175471	31	2	2
ENSG00000198924	123	1	6
ENSG00000240403	31	1	1
ENSG00000198570	31	1	1
ENSG00000145191	31	5	5
ENSG00000167972	5	3	446
ENSG00000167972	31	4	4
ENSG00000167972	78	3	48
ENSG00000185697	31	2	2
ENSG00000185697	135	1	24
ENSG00000128683	31	1	1
ENSG00000157978	31	1	1
ENSG00000138685	5	1	23
ENSG00000138685	31	1	1
ENSG00000186431	31	1	1
ENSG00000065325	31	1	1
ENSG00000158290	5	1	24
ENSG00000158290	65	2	22
ENSG00000158290	135	1	25
ENSG00000176542	31	1	1
ENSG00000155252	65	1	11
ENSG00000155252	123	1	6
ENSG00000177599	31	2	2
ENSG00000066185	31	1	1
ENSG00000168298	9	1	14
ENSG00000168298	31	1	1
ENSG00000104365	31	2	27
ENSG00000104365	65	1	236
ENSG00000104365	78	3	138
ENSG00000104365	123	2	12
ENSG00000174944	9	2	14
ENSG00000164393	123	1	1
ENSG00000132510	135	1	24
ENSG00000101940	31	2	2
ENSG00000180785	9	3	9
ENSG00000180785	135	1	23
ENSG00000196865	31	1	1
ENSG00000107863	31	7	7
ENSG00000107863	135	1	24
ENSG00000006530	31	1	1
ENSG00000006530	78	1	57
ENSG00000163513	5	1	455
ENSG00000163513	9	6	149
ENSG00000163513	31	3	29
ENSG00000163513	65	2	225
ENSG00000163513	127	3	60
ENSG00000163513	135	9	121
ENSG00000174885	32	1	3
ENSG00000174885	123	1	6
ENSG00000152595	31	1	1
ENSG00000152595	65	1	1
ENSG00000170382	5	2	446
ENSG00000186642	31	2	2
ENSG00000186642	78	1	48
ENSG00000138271	9	1	14
ENSG00000109184	31	2	2
ENSG00000142102	2	1	1
ENSG00000142102	5	1	446
ENSG00000170381	31	3	3
ENSG00000161202	31	1	1
ENSG00000161202	78	1	57
ENSG00000086015	31	5	30
ENSG00000086015	65	3	225
ENSG00000086015	78	1	92
ENSG00000145781	31	1	1
ENSG00000130307	31	1	1
ENSG00000188042	123	2	12
ENSG00000170385	5	1	22
ENSG00000170385	31	2	2
ENSG00000180900	5	1	23
ENSG00000180900	31	1	1
ENSG00000180900	75	1	101
ENSG00000180900	115	1	2
ENSG00000180900	135	1	24
ENSG00000166368	5	1	22
ENSG00000181631	31	3	3
ENSG00000112486	31	1	1
ENSG00000181885	31	1	1
ENSG00000197275	65	1	12
ENSG00000197275	75	2	412
ENSG00000151490	31	2	2
ENSG00000151490	65	1	11
ENSG00000196233	31	3	3
ENSG00000153283	5	1	22
ENSG00000162430	31	2	2
ENSG00000185559	31	2	2
ENSG00000105953	31	1	1
ENSG00000175048	31	1	1
ENSG00000175048	123	1	6
ENSG00000153294	31	3	3
ENSG00000153294	78	1	48
ENSG00000124780	123	1	6
ENSG00000235863	31	1	1
ENSG00000235863	78	1	32
ENSG00000088247	123	1	6
ENSG00000117640	135	1	23
ENSG00000185945	31	1	1
ENSG00000140538	5	3	508
ENSG00000140538	31	5	54
ENSG00000140538	65	13	429
ENSG00000140538	78	1	135
ENSG00000140538	123	1	53
ENSG00000140538	127	1	41
ENSG00000140538	135	1	41
ENSG00000137876	31	1	1
ENSG00000144744	31	1	1
ENSG00000189430	9	1	4
ENSG00000189430	31	1	1
ENSG00000118785	31	1	1
ENSG00000158373	31	1	1
ENSG00000158373	135	1	23
ENSG00000132182	2	1	1
ENSG00000132182	9	2	16
ENSG00000132182	14	1	7
ENSG00000132182	31	3	3
ENSG00000132182	123	2	7
ENSG00000132182	135	1	24
ENSG00000197054	5	1	22
ENSG00000075213	31	2	2
ENSG00000075213	75	1	1
ENSG00000075213	78	1	48
ENSG00000113522	31	1	1
ENSG00000113522	65	2	13
ENSG00000113522	123	1	6
ENSG00000105229	135	1	24
ENSG00000155660	31	1	1
ENSG00000167332	31	2	2
ENSG00000115806	5	1	22
ENSG00000115806	78	1	32
ENSG00000069974	31	1	1
ENSG00000127359	31	1	1
ENSG00000124818	31	1	1
ENSG00000152580	5	1	22
ENSG00000152580	31	4	4
ENSG00000164896	65	2	38
ENSG00000164896	127	1	20
ENSG00000146409	31	1	1
ENSG00000196428	31	1	1
ENSG00000147100	31	1	1
ENSG00000147100	78	2	57
ENSG00000165813	31	2	2
ENSG00000154330	31	1	1
ENSG00000154330	135	1	23
ENSG00000084693	31	1	1
ENSG00000084693	78	1	48
ENSG00000183011	31	1	1
ENSG00000143799	31	2	2
ENSG00000143799	65	1	12
ENSG00000143799	78	2	57
ENSG00000163104	31	1	1
ENSG00000163104	78	1	20
ENSG00000163104	123	2	7
ENSG00000092421	31	2	2
ENSG00000186807	135	1	1
ENSG00000007237	135	1	24
ENSG00000121904	31	5	6
ENSG00000121904	135	1	23
ENSG00000129595	31	1	1
ENSG00000130147	31	1	1
ENSG00000130147	123	1	1
ENSG00000204619	31	1	1
ENSG00000182111	31	2	2
ENSG00000164944	31	1	1
ENSG00000163531	31	3	3
ENSG00000163531	78	1	32
ENSG00000131263	31	2	2
ENSG00000135951	5	1	22
ENSG00000135951	31	1	1
ENSG00000214102	31	1	26
ENSG00000214102	127	1	60
ENSG00000095981	31	2	2
ENSG00000197362	78	3	3
ENSG00000197362	123	1	1
ENSG00000152726	31	1	1
ENSG00000054598	31	1	1
ENSG00000106028	31	1	1
ENSG00000013573	78	3	23
ENSG00000121446	5	1	23
ENSG00000158296	31	1	1
ENSG00000123684	31	1	1
ENSG00000114573	31	2	2
ENSG00000163517	31	2	2
ENSG00000010278	31	1	1
ENSG00000169891	5	1	23
ENSG00000169891	123	1	6
ENSG00000163106	31	1	1
ENSG00000158077	31	3	3
ENSG00000158077	65	1	12
ENSG00000158077	78	2	57
ENSG00000158077	135	1	24
ENSG00000178163	31	3	3
ENSG00000153993	9	2	9
ENSG00000153993	31	3	3
ENSG00000169217	31	1	1
ENSG00000145214	75	1	412
ENSG00000203685	31	1	1
ENSG00000198586	5	1	32
ENSG00000119986	78	1	48
ENSG00000050030	5	1	23
ENSG00000050030	9	2	18
ENSG00000050030	14	2	7
ENSG00000050030	31	7	7
ENSG00000050030	123	2	6
ENSG00000143772	5	1	23
ENSG00000143772	31	4	4
ENSG00000213639	123	1	6
ENSG00000112365	5	1	22
ENSG00000112365	31	1	1
ENSG00000112365	135	1	23
ENSG00000166025	31	1	1
ENSG00000166025	78	1	11
ENSG00000187122	31	4	4
ENSG00000163110	31	1	1
ENSG00000197024	31	1	1
ENSG00000188312	31	2	2
ENSG00000155085	31	1	1
ENSG00000164056	31	1	1
ENSG00000164056	123	2	7
ENSG00000157985	31	2	2
ENSG00000164627	5	1	447
ENSG00000164627	78	2	57
ENSG00000125648	31	1	1
ENSG00000125648	135	1	23
ENSG00000167634	5	1	23
ENSG00000167634	9	1	14
ENSG00000167634	78	1	57
ENSG00000134452	31	2	2
ENSG00000134452	123	1	6
ENSG00000225661	65	1	11
ENSG00000178951	135	1	24
ENSG00000244694	5	1	1
ENSG00000072864	31	1	1
ENSG00000198211	31	2	2
ENSG00000198211	135	1	23
ENSG00000170743	9	1	4
ENSG00000170743	31	2	2
ENSG00000198822	5	2	22
ENSG00000198822	31	3	3
ENSG00000173208	5	1	22
ENSG00000173208	31	2	2
ENSG00000173208	135	1	23
ENSG00000161204	31	3	3
ENSG00000161204	65	1	1
ENSG00000008323	9	1	7
ENSG00000109684	31	1	1
ENSG00000104979	31	2	2
ENSG00000037280	5	1	455
ENSG00000037280	31	1	26
ENSG00000037280	65	3	225
ENSG00000037280	75	1	114
ENSG00000037280	123	1	6
ENSG00000178075	31	2	2
ENSG00000198829	31	1	1
ENSG00000179044	31	1	1
ENSG00000179044	78	2	48
ENSG00000015285	31	1	1
ENSG00000131269	31	1	1
ENSG00000144824	31	4	4
ENSG00000170961	31	5	5
ENSG00000213638	78	1	48
ENSG00000152601	31	1	1
ENSG00000188786	31	1	1
ENSG00000188786	135	1	23
ENSG00000133392	31	4	4
ENSG00000133392	65	1	11
ENSG00000133392	123	2	7
ENSG00000113716	5	1	1
ENSG00000113716	75	1	1
ENSG00000188069	31	1	1
ENSG00000151458	5	1	22
ENSG00000100403	5	1	22
ENSG00000132003	5	2	22
ENSG00000102195	9	1	12
ENSG00000102195	31	1	1
ENSG00000102195	65	1	11
ENSG00000102195	135	1	23
ENSG00000031691	31	2	2
ENSG00000112699	5	1	22
ENSG00000204084	115	1	2
ENSG00000189056	5	2	446
ENSG00000189056	9	2	17
ENSG00000189056	31	8	8
ENSG00000189056	123	1	1
ENSG00000189056	135	1	23
ENSG00000123600	31	1	1
ENSG00000175073	5	1	23
ENSG00000175073	31	2	2
ENSG00000175073	75	1	101
ENSG00000175073	123	1	6
ENSG00000164659	31	6	6
ENSG00000122515	9	1	12
ENSG00000122515	14	1	7
ENSG00000122515	31	2	2
ENSG00000122515	78	1	32
ENSG00000180116	31	6	6
ENSG00000134982	2	13	96
ENSG00000134982	5	10	794
ENSG00000134982	9	1947	5053
ENSG00000134982	14	65	149
ENSG00000134982	18	18	214
ENSG00000134982	20	52	352
ENSG00000134982	31	9	90
ENSG00000134982	60	1	121
ENSG00000134982	65	18	608
ENSG00000134982	75	1	236
ENSG00000134982	78	23	611
ENSG00000134982	91	6	24
ENSG00000134982	100	3	161
ENSG00000134982	115	20	243
ENSG00000134982	122	6	68
ENSG00000134982	123	4	120
ENSG00000134982	125	4	99
ENSG00000134982	127	123	651
ENSG00000134982	135	25	175
ENSG00000134982	143	1	6
ENSG00000134982	146	5	79
ENSG00000134982	153	34	208
ENSG00000198513	5	1	22
ENSG00000176925	31	1	1
ENSG00000176925	135	1	23
ENSG00000104205	9	1	33
ENSG00000104205	31	1	27
ENSG00000104205	65	1	225
ENSG00000104205	78	1	73
ENSG00000112319	9	2	10
ENSG00000078269	123	1	6
ENSG00000160868	5	3	448
ENSG00000160868	31	1	1
ENSG00000142089	5	7	451
ENSG00000006016	5	1	446
ENSG00000095319	5	2	23
ENSG00000095319	31	2	2
ENSG00000095319	75	1	101
ENSG00000095319	78	1	20
ENSG00000106128	9	1	14
ENSG00000106128	31	1	1
ENSG00000176922	31	1	1
ENSG00000182749	78	3	14
ENSG00000188993	5	1	22
ENSG00000188993	31	1	1
ENSG00000167074	31	1	1
ENSG00000176900	9	1	4
ENSG00000176900	31	2	2
ENSG00000182272	135	1	23
ENSG00000183801	31	2	2
ENSG00000196159	31	8	8
ENSG00000196159	135	2	24
ENSG00000197694	31	4	4
ENSG00000197694	78	5	48
ENSG00000197694	135	1	23
ENSG00000188158	5	1	23
ENSG00000188158	31	2	2
ENSG00000188158	78	1	57
ENSG00000188158	123	2	7
ENSG00000178764	31	1	1
ENSG00000178764	123	1	6
ENSG00000138080	135	1	23
ENSG00000196646	31	1	1
ENSG00000196646	135	1	23
ENSG00000131018	5	15	452
ENSG00000131018	9	5	18
ENSG00000131018	31	8	8
ENSG00000131018	135	2	23
ENSG00000144746	31	1	1
ENSG00000166387	31	2	2
ENSG00000166387	78	2	41
ENSG00000176895	31	1	1
ENSG00000180096	31	1	1
ENSG00000166049	31	3	3
ENSG00000125962	31	1	1
ENSG00000204764	5	1	22
ENSG00000204764	31	2	2
ENSG00000047634	31	1	1
ENSG00000047634	78	3	66
ENSG00000184363	123	1	1
ENSG00000127083	31	2	2
ENSG00000156687	31	2	2
ENSG00000156687	135	1	23
ENSG00000169194	31	1	1
ENSG00000133243	31	1	1
ENSG00000155256	31	1	1
ENSG00000205250	5	1	23
ENSG00000197857	31	1	1
ENSG00000173041	31	1	1
ENSG00000107731	31	2	2
ENSG00000107731	65	1	11
ENSG00000163013	135	1	24
ENSG00000170004	78	1	21
ENSG00000118308	31	1	1
ENSG00000151229	31	1	1
ENSG00000196586	75	1	1
ENSG00000196586	135	1	23
ENSG00000162063	5	1	23
ENSG00000162063	75	1	101
ENSG00000060566	31	1	1
ENSG00000111196	78	1	48
ENSG00000215262	31	1	1
ENSG00000167208	31	1	1
ENSG00000182177	31	1	1
ENSG00000100503	5	1	23
ENSG00000100503	31	1	1
ENSG00000100503	75	1	101
ENSG00000100503	123	1	6
ENSG00000163071	31	2	2
ENSG00000166037	31	1	1
ENSG00000179420	5	1	23
ENSG00000179420	123	1	1
ENSG00000148400	5	10	578
ENSG00000148400	9	1	41
ENSG00000148400	51	781	2770
ENSG00000148400	60	1	3
ENSG00000148400	65	12	471
ENSG00000148400	78	5	191
ENSG00000148400	135	1	83
ENSG00000102145	51	213	526
ENSG00000102145	65	2	199
ENSG00000204947	31	1	1
ENSG00000204947	78	2	32
ENSG00000023330	31	2	2
ENSG00000120440	5	1	22
ENSG00000120440	31	1	1
ENSG00000130032	31	3	3
ENSG00000167207	31	3	3
ENSG00000132321	31	1	1
ENSG00000214021	9	2	16
ENSG00000116127	31	2	2
ENSG00000116127	65	1	1
ENSG00000116127	78	2	32
ENSG00000116127	135	1	23
ENSG00000145194	31	2	2
ENSG00000102383	31	2	2
ENSG00000163380	31	1	1
ENSG00000131831	78	1	20
ENSG00000176879	31	1	1
ENSG00000083799	5	3	499
ENSG00000083799	9	2	113
ENSG00000083799	14	1	7
ENSG00000083799	51	3	385
ENSG00000083799	123	19	108
ENSG00000140830	31	1	1
ENSG00000172889	31	1	1
ENSG00000188906	9	1	32
ENSG00000188906	31	11	35
ENSG00000188906	32	1	3
ENSG00000188906	65	2	225
ENSG00000188906	115	1	2
ENSG00000188906	127	1	20
ENSG00000188906	135	1	24
ENSG00000105696	31	2	2
ENSG00000132361	78	2	32
ENSG00000205497	31	2	2
ENSG00000099256	31	1	1
ENSG00000138028	31	1	1
ENSG00000145949	31	1	1
ENSG00000145949	78	3	32
ENSG00000197406	5	1	446
ENSG00000197406	31	1	1
ENSG00000196247	31	1	1
ENSG00000132016	31	2	2
ENSG00000162068	5	1	22
ENSG00000022556	31	1	1
ENSG00000103222	31	4	4
ENSG00000173867	5	1	22
ENSG00000133612	5	2	23
ENSG00000133612	31	1	1
ENSG00000124535	31	1	1
ENSG00000124535	135	1	23
ENSG00000165390	5	3	424
ENSG00000205744	9	1	4
ENSG00000087053	135	1	23
ENSG00000179918	78	2	32
ENSG00000205495	65	1	1
ENSG00000142484	31	1	1
ENSG00000067182	123	1	6
ENSG00000066027	31	1	1
ENSG00000176787	31	2	2
ENSG00000248953	31	2	2
ENSG00000112367	31	1	1
ENSG00000165181	31	2	2
ENSG00000204616	65	1	11
ENSG00000077380	31	1	1
ENSG00000144035	31	1	1
ENSG00000182853	31	1	1
ENSG00000185414	31	1	1
ENSG00000186675	31	1	1
ENSG00000171944	5	1	22
ENSG00000171944	65	1	1
ENSG00000126106	31	2	2
ENSG00000021355	31	1	1
ENSG00000021355	78	4	59
ENSG00000065600	78	1	48
ENSG00000157869	31	1	1
ENSG00000157869	123	1	6
ENSG00000198342	9	2	14
ENSG00000198342	75	1	1
ENSG00000164946	31	2	2
ENSG00000164946	78	2	32
ENSG00000164946	135	1	23
ENSG00000182070	31	1	1
ENSG00000182070	78	1	32
ENSG00000106605	31	1	1
ENSG00000117472	31	1	1
ENSG00000165816	5	1	22
ENSG00000165816	9	1	14
ENSG00000165816	31	2	2
ENSG00000177324	5	1	23
ENSG00000177324	31	3	3
ENSG00000177324	75	1	5
ENSG00000158411	9	1	6
ENSG00000158411	31	1	1
ENSG00000144034	31	1	1
ENSG00000099795	31	1	1
ENSG00000184384	31	1	1
ENSG00000184384	65	2	199
ENSG00000172869	31	2	2
ENSG00000065978	31	4	4
ENSG00000183864	31	1	1
ENSG00000104833	31	2	2
ENSG00000112077	78	1	48
ENSG00000167487	31	1	1
ENSG00000107736	5	5	447
ENSG00000107736	9	1	12
ENSG00000107736	14	3	8
ENSG00000107736	31	2	2
ENSG00000138696	65	2	225
ENSG00000138696	123	1	6
ENSG00000138696	127	1	20
ENSG00000021461	31	1	1
ENSG00000164438	5	1	23
ENSG00000158006	31	2	2
ENSG00000164066	31	1	1
ENSG00000181163	51	2455	10783
ENSG00000181163	123	1	53
ENSG00000094631	31	3	3
ENSG00000149231	31	1	1
ENSG00000060140	5	3	455
ENSG00000060140	31	2	28
ENSG00000060140	65	1	225
ENSG00000147378	31	1	1
ENSG00000185163	65	1	11
ENSG00000185163	135	1	24
ENSG00000185674	31	1	1
ENSG00000006788	31	4	4
ENSG00000203690	78	1	32
ENSG00000144476	5	1	447
ENSG00000144476	9	1	14
ENSG00000144476	123	1	6
ENSG00000169129	31	1	1
ENSG00000169129	78	1	32
ENSG00000196466	31	2	2
ENSG00000196466	78	3	3
ENSG00000131437	135	1	23
ENSG00000244734	5	1	22
ENSG00000237441	123	4	14
ENSG00000237441	135	1	25
ENSG00000106823	31	1	1
ENSG00000106823	123	1	6
ENSG00000105662	31	1	1
ENSG00000105662	65	1	11
ENSG00000105662	78	1	41
ENSG00000137478	31	1	1
ENSG00000118777	5	1	22
ENSG00000239732	9	2	18
ENSG00000239732	123	1	1
ENSG00000153347	31	1	1
ENSG00000131495	78	1	48
ENSG00000143776	31	1	27
ENSG00000143776	65	6	225
ENSG00000143776	78	2	37
ENSG00000143776	135	1	24
ENSG00000206560	78	1	32
ENSG00000149972	31	2	2
ENSG00000149972	78	1	41
ENSG00000149972	123	3	7
ENSG00000149972	135	2	115
ENSG00000005844	5	3	446
ENSG00000005844	31	3	3
ENSG00000005844	78	1	32
ENSG00000158008	5	1	22
ENSG00000100412	31	1	1
ENSG00000100412	65	1	11
ENSG00000100412	78	2	57
ENSG00000183862	78	3	57
ENSG00000174339	5	1	22
ENSG00000247596	31	1	26
ENSG00000247596	65	1	37
ENSG00000114541	5	1	23
ENSG00000114541	31	3	3
ENSG00000198612	31	1	1
ENSG00000099875	65	1	225
ENSG00000060138	14	1	9
ENSG00000060138	31	1	1
ENSG00000118307	31	2	2
ENSG00000147381	5	1	23
ENSG00000147381	31	1	1
ENSG00000147381	78	1	57
ENSG00000135164	5	1	22
ENSG00000135164	31	1	1
ENSG00000163806	31	1	1
ENSG00000078549	31	1	1
ENSG00000140543	65	1	11
ENSG00000140543	135	1	24
ENSG00000164815	135	1	24
ENSG00000151491	31	2	2
ENSG00000088053	5	1	23
ENSG00000088053	31	1	1
ENSG00000180855	135	1	23
ENSG00000223609	31	1	1
ENSG00000070501	31	1	1
ENSG00000182578	2	3	14
ENSG00000182578	5	3	455
ENSG00000182578	31	1	26
ENSG00000182578	51	38	1182
ENSG00000182578	65	6	227
ENSG00000182578	78	2	37
ENSG00000182578	100	1	41
ENSG00000185875	135	1	23
ENSG00000160439	9	1	5
ENSG00000160439	31	1	1
ENSG00000165059	31	1	27
ENSG00000165059	135	1	25
ENSG00000131446	31	1	1
ENSG00000198932	31	1	1
ENSG00000198932	65	1	11
ENSG00000184307	31	2	2
ENSG00000130311	31	1	1
ENSG00000114013	135	1	23
ENSG00000151025	9	2	17
ENSG00000151025	31	4	4
ENSG00000151025	135	1	23
ENSG00000104738	31	2	2
ENSG00000104738	123	2	7
ENSG00000117385	31	3	3
ENSG00000117385	65	1	1
ENSG00000162066	9	1	14
ENSG00000162066	78	1	48
ENSG00000169862	9	2	14
ENSG00000169862	31	2	2
ENSG00000169862	65	1	11
ENSG00000169862	123	1	6
ENSG00000169862	135	1	24
ENSG00000146122	31	2	2
ENSG00000146122	123	2	12
ENSG00000052749	5	1	22
ENSG00000052749	31	2	2
ENSG00000074855	31	3	3
ENSG00000170260	31	1	1
ENSG00000077463	123	2	12
ENSG00000175591	31	2	2
ENSG00000177479	31	1	1
ENSG00000114867	5	1	22
ENSG00000114867	9	1	14
ENSG00000114867	31	2	2
ENSG00000114867	65	2	188
ENSG00000085998	31	1	1
ENSG00000184144	31	1	1
ENSG00000053254	31	1	1
ENSG00000053254	123	2	12
ENSG00000106608	2	1	1
ENSG00000106608	31	2	2
ENSG00000130413	5	1	31
ENSG00000130413	31	2	28
ENSG00000130413	65	2	38
ENSG00000130413	123	1	6
ENSG00000130413	135	1	24
ENSG00000078304	31	1	1
ENSG00000078304	78	1	20
ENSG00000132359	31	1	1
ENSG00000095777	5	2	455
ENSG00000095777	31	6	30
ENSG00000095777	65	3	225
ENSG00000095777	75	1	28
ENSG00000095777	78	1	92
ENSG00000095777	135	1	24
ENSG00000197496	31	1	1
ENSG00000130338	31	1	1
ENSG00000095713	31	4	4
ENSG00000095713	135	1	23
ENSG00000142507	31	2	2
ENSG00000185101	5	2	23
ENSG00000185101	31	1	1
ENSG00000185101	123	1	6
ENSG00000181467	65	2	200
ENSG00000158301	31	1	1
ENSG00000204614	31	1	1
ENSG00000131747	5	1	447
ENSG00000131747	9	1	5
ENSG00000131747	31	4	4
ENSG00000131747	123	1	6
ENSG00000183779	135	1	23
ENSG00000170049	31	1	1
ENSG00000138642	65	1	11
ENSG00000138642	75	1	101
ENSG00000249709	31	1	1
ENSG00000124664	5	1	447
ENSG00000124664	31	1	1
ENSG00000124664	123	3	8
ENSG00000129219	5	1	23
ENSG00000129219	31	1	1
ENSG00000129219	78	2	57
ENSG00000132522	31	2	2
ENSG00000132522	135	1	23
ENSG00000131355	31	5	5
ENSG00000187833	31	2	2
ENSG00000198908	31	2	2
ENSG00000109189	31	1	1
ENSG00000125657	5	1	23
ENSG00000198934	31	1	1
ENSG00000198934	78	3	89
ENSG00000198934	123	1	6
ENSG00000198934	135	1	24
ENSG00000198677	31	3	3
ENSG00000198677	135	1	23
ENSG00000124356	31	1	1
ENSG00000124356	135	1	23
ENSG00000196821	31	1	1
ENSG00000127080	31	2	2
ENSG00000170037	5	1	22
ENSG00000170037	78	1	48
ENSG00000085224	51	14	21
ENSG00000085224	65	2	23
ENSG00000085224	75	1	106
ENSG00000085224	78	2	29
ENSG00000085224	123	2	12
ENSG00000085224	135	12	70
ENSG00000146433	31	2	2
